Age, Income
72, $68300
29, $66800
39, $33600
39, $20600
46, $92100
70, $17900
51, $68500
78, $38100
87, $27400
48, $31900
85, $13000
57, $44900
54, $43800
33, $71200
48, $83900
43, $142500
35, $99500
63, $8200
63, $42000
44, $48200
66, $57000
30, $20700
46, $29600
31, $31400
46, $58100
61, $18900
52, $100800
67, $31700
66, $36600
23, $25800
81, $21500
44, $44700
65, $30600
64, $45200
26, $8900
81, $27300
21, $27500
32, $55500
74, $54700
54, $78100
58, $87300
23, $21900
37, $93900
26, $54400
73, $74000
48, $17900
34, $48000
30, $54400
33, $56300
76, $26400
23, $14900
47, $76900
87, $45400
29, $42100
56, $22500
24, $10100
84, $32900
50, $38100
35, $43000
72, $43000
37, $139300
68, $52100
69, $135100
42, $35600
39, $72000
22, $16200
53, $72600
78, $32400
53, $24200
25, $34400
55, $59100
20, $31500
19, $3100
42, -$4900
31, $48700
52, $27900
22, $15000
27, $62900
67, $149600
64, $27800
75, $50100
44, $89700
67, $32400
54, $60100
40, $40500
67, $129500
64, $7200
38, $73000
44, $55200
47, $15100
68, $81800
61, $43700
42, $22900
56, $74500
20, $14300
27, $59100
82, $48500
30, $61900
39, $90000
54, $43600
38, $35200
23, $13600
93, $53900
75, $45300
23, $12200
22, $14700
40, $20800
50, -$1700
48, $305400
54, $21900
59, $14400
51, $129100
61, $29500
32, $20300
20, $14100
43, $125000
66, $56400
52, $39000
80, $12900
70, $9900
54, $28600
72, $20300
44, $46500
22, $17000
31, $70200
46, $34300
52, $98100
75, $46300
53, $84900
79, $51100
56, $87800
64, $9700
73, $70400
69, $12100
74, $20500
71, $12800
46, $25500
63, $45800
69, $49500
54, $39000
75, $15400
38, $15700
16, $21400
51, $17700
27, $3000
64, $148300
65, $91400
57, $477900
47, $60700
72, $57500
35, $44300
93, $7800
63, $34300
76, $76500
34, $59600
47, $59200
43, $24000
23, $56200
85, $41500
26, $58500
62, $22700
87, $19200
62, $9500
36, $14500
26, $9600
58, $83300
37, $60000
72, $22100
73, $9700
51, $86100
62, $87600
66, $69300
43, $33700
50, $40200
23, $32600
77, $45000
66, $65400
64, $74500
52, $42800
56, $93400
72, $6800
32, $40400
71, $28100
67, $11000
81, $11500
58, $6000
50, $6700
67, $16500
54, $43500
67, $105200
73, $117000
51, $74600
81, $24700
69, $27600
76, $27400
40, $77700
36, $88300
52, $38400
30, $20800
52, $66400
67, $20100
56, $91100
82, $17900
32, $33000
67, $129400
36, $49400
25, $13100
57, $49000
52, $31300
53, $23200
31, -$1100
60, $31400
63, $7000
30, $36500
56, $9200
72, $23700
53, $21900
69, $34300
67, $9900
56, $12400
65, $25700
47, $78300
47, $122400
46, $84000
65, $38500
49, $39400
27, $16600
48, $32600
57, $93600
40, $315400
60, $27200
34, $15900
39, $48500
68, $43400
37, $114500
35, $59700
71, $23100
74, $47900
57, $14300
87, $6100
78, $73500
89, $31900
44, $33200
82, $19900
65, -$4600
57, $92100
55, $22000
40, $22900
83, $78500
54, $47100
61, $10900
93, $48900
65, $7700
65, $41500
73, $20400
37, $146000
64, $143100
63, $5500
34, $93500
44, $40700
60, $88700
62, $50200
31, $39600
52, $36700
50, $127100
55, $28000
54, $12100
79, $38100
28, $44400
87, $65500
51, $20600
35, $39300
47, $23700
72, $51100
66, $8500
25, $17000
53, $5500
81, $19900
70, $697200
45, $115600
60, -$4600
46, $29100
48, $66700
31, $15500
71, $69900
67, $52900
68, $56500
81, $94500
29, $61200
27, $31200
35, $9500
67, $147000
73, $51600
75, $74400
48, $49700
54, $26200
53, $74800
63, $35600
38, $72400
43, $19700
61, $67200
29, $66500
59, $18500
81, $10600
37, $42100
49, $18000
82, $11700
79, $55100
48, $149600
80, $18000
37, $81000
61, $42300
52, $114900
54, $59700
53, $29300
62, $9300
51, $24100
85, $35200
63, -$4600
60, $15300
76, $33700
48, -$3200
66, $178900
24, $12700
64, $41500
62, $48100
56, $10600
45, $18500
81, $20400
67, $35100
62, $31400
69, $25200
25, $6700
41, $51400
65, $68700
48, $5500
59, $128600
69, $12800
47, $102700
49, $65300
19, $9000
59, $72600
55, $65300
85, $43100
41, $143100
42, $85400
45, $20100
68, $28300
63, $24600
81, $18100
35, $64800
87, $36500
42, $8300
71, $10300
24, $43300
55, $52900
55, $40000
66, $87400
26, $15600
29, $35200
62, $37700
41, $57400
48, $98300
68, $36400
55, $12000
24, $10600
64, $28700
41, $34300
64, $30000
68, $24600
74, $64800
43, $900
65, $129600
73, $34100
36, $88700
58, $105000
49, $45200
33, $80400
31, $42000
35, $91300
20, $73500
76, $20100
57, $46700
63, $19600
38, $33700
76, $36500
69, $26100
62, $61800
68, $31100
70, $80300
70, $37800
62, $14300
69, $25400
67, $55300
37, $32900
71, $39700
38, $93800
72, $39300
64, $33000
20, $53800
34, $11700
64, $77100
42, $923500
34, $129600
49, $19100
50, $61100
82, $54500
62, $54500
65, $49600
68, $8500
68, $116500
52, $44300
55, $39800
67, $65200
64, $27800
41, $44800
28, $95500
76, $6700
36, $116600
23, $4400
69, $25200
53, $47600
66, -$3700
46, $33800
40, $24700
54, $34500
56, $77300
85, $42500
34, $66600
72, $26300
63, $24500
44, $25400
57, $9600
30, $49600
70, $38900
25, $33700
43, $142400
47, $130500
22, $46500
69, $64600
61, $92100
80, $20400
42, $44200
57, $45200
47, $22800
27, $34800
29, $85500
48, $78100
73, $105100
51, $25300
63, $26900
33, $29400
47, $96800
85, $28200
46, $15500
74, $17700
71, $25400
33, $71400
65, $69500
33, $32800
82, $28500
46, $15900
51, $96600
44, $140900
66, $73600
58, $25700
81, $45900
56, $38300
89, $22700
56, $36100
25, -$5000
49, $8600
73, $49600
65, $59200
69, $60400
85, $1900
32, $7300
31, $40500
34, $110000
67, $75200
62, $77800
61, $39900
52, $14000
53, $48700
53, $25600
54, $58600
58, $54400
62, $15200
54, $23000
68, $25600
56, $38400
68, $17500
79, $13700
75, $39400
78, $47900
64, $8400
61, $92600
46, $34600
72, $28600
23, $41800
40, $25200
84, $49700
33, $36200
67, $121900
56, $42600
73, $42200
65, $29500
57, $47800
79, $20800
26, $45000
47, $127400
70, $12100
57, $135600
60, $59700
69, $8200
54, $14100
73, $46700
85, $47000
21, -$300
77, $27600
28, $59600
29, $145400
60, $52100
67, $692500
31, $13500
59, $824700
52, $34600
67, $26900
48, $29300
38, $24500
30, $11500
57, $61800
55, $133000
58, $85300
71, $27200
44, $16000
74, $65200
82, $14800
55, $102200
77, $28000
47, $97700
79, $65000
32, $49900
58, $12700
36, $46900
46, $68000
57, $92400
62, $13000
53, $19800
32, $33200
59, $97600
89, $36900
45, $17500
32, $39200
67, $45400
21, -$2400
30, $72200
44, $119700
51, $68400
63, $71600
68, $44000
53, $67100
23, $21500
80, $49300
49, $4300
36, $13100
67, $13200
34, $22500
26, $14400
57, $54800
78, $55400
20, $7500
58, $32400
52, $59300
45, $136800
69, $57000
58, $66700
52, $237100
32, $82500
59, $28900
20, $5800
49, $56500
67, $22300
25, $20100
71, $59200
58, $55400
62, $46300
78, $37600
63, $42400
73, $31000
68, $29000
53, -$2900
58, $37000
45, $25000
37, $57600
43, $67100
48, $33600
58, $63300
93, $12800
59, $29400
62, $38200
70, $100200
76, $27400
73, $12400
50, $96500
85, $13600
66, $7500
81, $34400
28, $21100
63, $21200
60, $92700
71, $20500
68, $24100
52, $59800
31, $61200
37, $30700
49, $74000
29, $12900
77, $30000
76, $31000
38, $58400
75, $31900
46, $12800
46, $55200
67, $98100
72, $80900
40, $27500
62, $18000
41, $51500
31, $28700
59, $69000
59, $332800
58, $873200
42, $33700
66, $30400
54, $29600
50, $103200
60, $9500
52, $763500
30, $45200
66, $76200
42, $39600
48, $70300
35, $59700
24, $20100
30, $34900
74, $38200
71, $10100
49, $24300
78, $64500
22, $12000
34, -$4400
31, $110300
31, $33000
72, $31400
60, $106300
43, $15300
60, $84000
26, $108100
79, $12300
25, $33300
87, $33900
66, $24800
58, $56700
53, $44500
38, $126600
67, $38900
63, -$1700
71, $84500
28, $36200
85, $10000
57, $74300
83, $14700
64, $90200
27, $899900
51, $57100
63, $65600
74, -$1700
56, $128700
32, $36300
59, $36400
48, $37700
82, $45800
61, $25300
44, $38900
80, $58500
25, $14900
49, $37200
54, $71600
35, -$100
68, $71500
46, $132800
55, $101900
28, $14900
31, $17200
32, $70300
63, $40600
76, $263000
20, $32100
33, $6400
65, $29300
60, $69700
74, $75300
46, $137000
72, $39300
59, $21700
29, $55500
80, $26500
70, $59100
56, $26700
22, $14500
53, $24700
48, $69100
79, $43900
53, $49200
39, $19100
27, $28200
59, $32600
87, $10000
62, $64300
58, $34500
49, $66800
35, $80100
66, $10700
41, $41400
52, $25500
56, $143200
52, $129100
43, $44400
47, $104700
73, $46300
28, $22500
34, $107600
19, $83500
61, $18600
27, $67600
52, $123300
22, $10400
37, $88400
28, $11400
64, $51000
63, $11700
75, $7100
46, $883300
70, $47200
82, -$2600
41, $866800
34, $14400
63, $65000
50, $125200
27, $27200
69, $33500
26, $610400
31, $26400
44, $16000
68, $40700
51, $963700
55, $550600
36, $126800
31, $46800
53, $76000
30, $129900
26, $24400
50, $58800
80, $32400
44, $90900
37, $142200
43, $23500
42, $67400
61, $876200
49, $82100
48, $21800
33, $2500
64, $46500
31, $27100
91, $47500
62, $131100
51, $300100
35, $46200
32, $58900
29, $97200
39, $28100
65, $29900
81, $45800
34, $27100
91, $26500
24, $76500
60, $30100
80, $47500
41, $100300
47, $32800
59, $80700
53, $17700
34, $91100
59, $95700
25, $78700
75, $98100
35, $33500
82, $27600
36, $55200
26, $61000
58, $115000
93, $23000
63, $64400
67, $48600
28, $28700
69, $15400
76, $26800
45, $40700
46, $71700
55, $64800
29, $76000
24, $23700
62, $20400
31, $26700
50, $85000
60, $46100
24, $67000
36, $2500
30, $50300
65, $43100
73, $29700
53, $139600
53, $127400
85, $21500
37, $57400
27, $80900
54, $62500
80, $26000
45, $7400
69, $103300
38, $61600
75, $24600
76, $130300
50, $53300
38, $22100
61, $35200
66, $12400
53, $84900
27, $20600
28, $72400
68, $28700
27, $36400
67, $28900
64, $11500
52, $121900
84, $16800
37, $77500
50, $117300
85, $32400
32, $133200
85, $12600
46, $55600
55, $28200
54, $147400
34, $131700
31, $11700
63, $46400
27, $85800
64, $57600
57, $94000
44, $95900
26, $99800
52, $47200
53, $141700
33, $11000
35, $77500
50, $55000
51, $111000
39, $390700
24, $22500
25, $47300
73, $41700
21, $17000
80, $26600
41, $74100
36, $89100
70, $28900
59, $60100
34, $63300
74, $27800
44, $58200
54, $55100
29, $13200
73, $31500
31, $92000
37, $53600
70, $125400
29, $85900
49, $65400
45, $145700
23, $33900
73, $15600
49, $96500
72, $22200
49, $35000
38, $133000
64, $82400
33, $389000
43, $43800
43, $93300
48, $117400
46, $380100
53, $447200
69, $27000
45, $880500
54, $60000
77, $52700
62, $73200
67, $92600
55, $13700
44, $40700
81, $67300
44, $114800
24, $69900
60, $149100
48, $533100
31, $147300
68, $38000
76, $14100
27, $91900
64, $726700
47, $63900
67, $142000
30, $60600
55, $58200
43, $53300
28, $49600
55, $128400
54, $38000
56, $125700
55, $98600
40, $51000
53, $94300
82, $34400
35, $67400
49, $102500
53, $39300
52, $43600
77, $72000
49, $62200
38, $33400
59, $44500
59, $40300
46, $124500
56, $42700
50, $127800
81, $17400
32, $26000
74, $63300
54, $97400
54, $54900
54, $69400
49, $99500
56, $98600
25, $11800
74, $83700
69, -$4100
77, $21700
46, $34000
52, $11200
57, $300
30, $115600
65, $38600
52, $100200
33, $69500
58, $76200
37, $106900
54, $57500
43, $25400
65, $20500
60, $139600
36, $68300
66, $91900
53, $47400
66, $63800
73, $21300
35, $142800
80, $24700
80, $13300
57, $70800
69, $58100
45, $34100
34, $116000
68, $139900
53, $99400
52, $97500
40, $108300
31, $47300
55, $131800
50, $76600
54, $41100
38, $36300
44, $130600
70, $38300
69, $11600
60, $23100
66, $12600
35, $24000
65, $68900
74, $41200
57, $66400
45, $40500
51, $89800
49, $57900
61, $37700
62, $49900
87, $10900
45, $46700
31, $48500
50, $38600
73, $92500
49, $145300
57, $42300
42, $19300
71, $13000
77, $22200
34, $52700
26, $40100
45, $57100
74, $55900
59, $42200
50, $37500
68, $28000
47, $4400
53, $84200
56, $31700
59, $31500
46, $53200
29, $221200
93, $700
56, $69500
27, $30300
24, $98000
32, $52900
58, $84600
31, $40100
21, $40300
52, $74300
50, $75600
59, $67300
89, $22600
45, $43000
56, $24900
24, $26700
31, $63000
52, $13200
52, $65700
45, $441700
76, $35100
27, $12600
67, $14900
31, $114000
65, $96900
56, $8500
48, $73200
38, $29300
65, $26600
47, $59500
35, $276100
91, $16300
20, $2800
60, $74800
91, $19300
55, $143400
31, $72300
77, $26900
37, $125500
56, $46900
67, $11500
28, $36800
78, $27800
66, $18600
44, $69000
66, $33300
40, $35700
28, $7800
33, $35000
65, $59200
55, $10400
64, $56600
21, $34500
89, $30800
50, $116900
61, $67500
85, $44700
33, $34900
24, $21600
74, $47100
59, $82400
48, $30500
56, $20300
64, $62900
56, $33900
62, $19800
55, $10600
68, $24500
35, $87600
71, $22700
52, $68000
74, $20200
68, $9400
28, $42300
74, $48700
45, $32300
61, $45600
23, $68600
69, $51200
51, $52200
56, $67500
58, $15600
25, $83500
56, $86200
54, $64100
36, $82900
70, $9900
75, $40900
19, $34800
61, $38900
38, $5800
58, $31700
49, $44900
81, $24200
82, $19200
52, $51100
58, $18600
50, $123100
46, $979300
34, $22500
42, $50600
67, $90400
50, $42300
91, $34700
21, $8500
45, $27500
30, $31900
45, $75800
60, $59100
70, $59800
73, $30100
91, $44400
67, $49600
66, $74300
39, $30600
91, $14700
53, $696100
93, $25200
81, $24200
58, $98400
65, $30500
57, $43800
53, $66900
52, $26800
71, $68900
93, $25500
53, $36800
43, $24700
26, $24600
47, $497900
45, $65300
62, $10300
48, $918700
63, $59500
20, $21000
27, $38300
29, $100
81, $7600
66, $14400
43, $33800
83, $28500
56, $93100
66, $11200
59, $18900
41, $43300
82, $10100
65, $119100
29, $99000
32, $95600
38, $89900
83, $11900
39, $34000
53, $57900
41, $32400
25, $88200
56, $65500
25, $100400
56, $31400
43, $93700
28, $90100
26, $53000
43, $43700
74, $13900
65, $24900
62, $15600
26, $18600
43, $67000
33, $28700
23, $28900
25, $33800
35, $34200
59, $27700
57, $122200
24, $78000
81, $27900
23, $3000
20, $21300
28, $84600
28, $25900
67, $8400
55, $143000
35, $73400
53, $125500
53, $133400
69, $12600
52, $30400
67, $33800
77, $17900
22, $31700
60, $8200
55, $53400
54, $444700
63, $98700
43, $44200
57, $72900
65, $58200
65, $20500
47, $43100
66, $33700
53, $22000
26, $50800
30, $146300
83, $36300
68, $12500
60, $75300
57, $46100
58, $93900
37, $101400
29, $29600
36, $49400
59, $81600
59, $73900
53, $88200
60, $37300
53, $76600
77, $95300
65, $56000
42, $59000
71, $25400
54, $33600
25, $17600
51, $141200
81, $34200
40, $468100
30, $15200
48, $30100
53, $95000
25, $83200
72, $14300
21, $22600
71, $59300
52, $16000
75, $29800
79, $30100
78, $46000
40, $60900
31, $7500
68, $23500
85, $53800
46, $41200
34, $105800
45, $23600
53, $4700
55, $19300
53, $9300
49, $143600
31, $59800
66, $41200
60, $26000
27, $24800
51, $94900
82, $12800
32, $24600
42, $74200
58, $45100
63, $31600
28, $18800
77, $114800
25, $24600
75, $44400
26, $38200
55, $130000
53, $91700
42, $75800
57, $28800
26, $17300
23, $46300
34, $25300
53, $51700
73, $40500
59, $46500
47, $23800
65, $93300
52, $114400
32, $37200
79, $16000
74, $16200
79, $16100
72, $71600
43, $66800
40, $33700
52, $98500
45, $52200
51, $20200
67, $74400
53, -$4500
59, $602300
64, $23000
51, $33700
64, $51300
85, $21500
42, $35900
70, $56700
63, $100200
67, $57200
67, $34000
85, $21100
32, $54300
77, $26000
39, $20900
58, $15700
39, $23600
79, $20900
44, $60200
60, $59200
74, $17200
66, $57200
67, $26500
46, $3900
34, $37200
66, $110600
58, $70500
67, $34400
75, $30200
49, $62700
27, $77600
60, $94200
61, $20900
56, $49700
71, $38500
24, $23500
50, $46000
91, $15500
64, $24300
68, $50200
87, $39500
55, $90800
48, $109800
63, $13500
43, $13700
65, $37600
30, $43700
34, $24300
65, $407700
77, $24700
46, $40700
41, -$2100
80, $34100
45, $109700
25, $68700
38, $105600
37, $81700
48, $13700
32, $47600
76, $20500
57, $115200
77, $74900
23, $29200
81, $27100
28, -$2900
22, $30400
48, $69100
51, $544400
63, $41400
21, $18400
80, $46200
27, $26400
77, $43300
38, $47700
31, $106200
50, $24100
51, $79700
32, $27100
51, $60200
55, -$4000
55, $14200
39, $66000
73, $110700
53, $57700
34, $41800
39, $79100
68, $37900
20, $3000
55, $45000
65, $99100
61, $66800
24, $76100
28, $46300
67, $53200
22, $500
61, $74700
31, $31400
85, $15800
25, $93500
68, $67600
24, $32200
60, $21600
51, $28600
55, $57100
58, -$3200
56, $66200
38, $62800
31, $19100
46, $128600
74, $11400
49, $29100
54, $92100
40, $174500
41, $867600
93, $31700
44, $64300
54, $76700
73, $67500
23, $16900
33, -$2800
28, $73400
51, $148300
27, $137100
65, $135600
32, $98000
61, $29200
44, $40100
74, $25600
47, $52800
29, $40100
23, $35200
64, $73000
63, $14700
25, $33000
27, $22100
41, $32800
73, $31300
87, $113900
27, $744400
37, $57700
56, $126500
45, $18700
50, $119800
22, -$4500
78, $28100
59, $31500
69, $34500
20, $17500
35, $25900
82, $24500
27, $20500
57, $17500
23, $105500
78, $27900
20, $10300
61, $23900
79, $23100
26, $5900
54, $25400
46, $24500
74, $34800
73, $9800
27, $96800
21, $9000
69, $56100
69, $28100
72, $27000
60, $122600
45, $95300
30, $21700
23, $13200
60, $147200
23, $9200
36, $76200
50, $28600
24, $23500
54, $7800
35, $38600
52, $146700
37, $11300
81, $26700
41, $26000
33, $29700
59, $75100
65, $46200
38, $21400
29, $15800
59, $45400
78, $24900
45, $60200
29, $33400
61, -$2900
40, -$2000
81, $17300
91, $35900
64, $54100
50, $28200
25, $48600
65, $28000
34, $833000
32, $80400
65, $716600
63, $22100
43, $26000
22, $11400
89, $43800
49, $45500
24, $27100
37, $145700
20, $8100
42, $10300
63, $682800
32, $90700
27, $31400
64, $85800
67, $49800
77, $26500
24, $50100
27, $137300
42, $800
56, $20900
26, $37400
66, $143300
16, $28200
56, $847400
77, $42700
74, $47900
53, $25100
30, $54600
46, $73000
65, $20700
43, $100100
62, $7700
81, $101900
69, $27900
18, $32700
65, $14900
26, $39100
24, $19400
60, $73700
41, $532500
37, $62900
51, $34500
70, $77800
74, $8800
34, $92100
71, $55600
72, $34500
36, -$1000
32, $50200
31, $35300
66, $23600
31, $10600
76, $30800
64, $58000
43, $34300
35, $22100
62, $5800
63, $45000
25, $12600
40, $79700
39, $86600
41, $59800
49, -$3400
35, $71900
52, $272000
36, $102600
62, $48200
35, $137800
21, $37700
66, $83400
34, $28400
53, $67400
52, $73900
30, $37800
48, $67900
27, $38400
40, $63300
24, $78300
40, $25100
28, $25000
59, $19800
35, $33100
59, $61400
71, $14000
24, $83600
64, $47300
44, $714400
20, $15800
51, $30100
58, $361900
42, $80900
77, $24500
65, $15300
79, $43300
67, $63800
68, $17300
47, $56600
46, $86500
36, $60900
45, $92700
70, $13500
47, $32600
50, $54200
40, $120200
73, $77700
35, $72500
45, $15700
52, $80100
27, $94400
30, $46500
48, $95700
24, $11500
40, $92400
52, $14600
81, $46400
45, $23800
41, $92400
63, $47900
65, $26800
24, $28000
55, $22400
50, $49700
77, $31000
40, $92800
30, $55900
60, $361000
65, $70200
38, $42700
38, $20800
54, $123900
41, $127200
63, $13100
39, $10200
53, $247000
28, $39500
63, $29900
61, $61500
20, $42400
57, $51000
31, $10700
36, $57700
53, $65900
80, $7200
48, $153000
37, $13400
34, $12800
31, $88100
71, $58500
21, -$1100
26, $99900
26, $12800
52, $91600
48, $59600
49, $27100
52, $21300
43, $44400
38, $27200
47, $923100
52, $27500
34, $47400
27, $21000
26, $48100
42, $85400
59, $143000
37, $26300
43, $39800
36, $92100
63, $16800
61, $78000
27, $7200
70, $60700
58, $42700
58, $24800
28, $73700
68, $84300
37, $53100
30, $59500
58, $62300
56, $45600
47, $40600
35, $33500
63, $32100
66, $60900
72, $31900
66, $9000
82, $18200
60, $137800
27, $5000
53, $44800
40, $44900
36, $101100
60, $10500
49, $42600
63, $43800
69, $8900
32, $510800
44, $55200
24, $31600
33, $18100
27, $31000
66, $74500
51, $48300
27, $55300
51, $32100
29, $82600
41, $41600
53, $56800
40, $460000
79, $72900
26, $37300
43, $100800
49, $23800
60, $77900
